tender_id,tender_country,tender_title,tender_size,tender_supplyType,tender_procedureType,tender_nationalProcedureType,tender_mainCpv,tender_cpvs,tender_addressOfImplementation_nuts,tender_year,tender_eligibleBidLanguages,tender_npwp_reasons,tender_awardDeadline,tender_contractSignatureDate,tender_awardDecisionDate,tender_bidDeadline,tender_cancellationDate,tender_estimatedStartDate,tender_estimatedCompletionDate,tender_estimatedDurationInYears,tender_estimatedDurationInMonths,tender_estimatedDurationInDays,tender_isEUFunded,tender_isDps,tender_isElectronicAuction,tender_isAwarded,tender_isCentralProcurement,tender_isJointProcurement,tender_isOnBehalfOf,tender_isFrameworkAgreement,tender_isCoveredByGpa,tender_hasLots,tender_estimatedPrice,tender_estimatedPrice_currency,tender_estimatedPrice_minNetAmount,tender_estimatedPrice_maxNetAmount,tender_estimatedPrice_EUR,tender_finalPrice,tender_finalPrice_currency,tender_finalPrice_minNetAmount,tender_finalPrice_maxNetAmount,tender_finalPrice_EUR,tender_description_length,tender_personalRequirements_length,tender_economicRequirements_length,tender_technicalRequirements_length,tender_documents_count,tender_awardCriteria_count,tender_corrections_count,tender_onBehalfOf_count,tender_lots_count,tender_publications_count,tender_publications_firstCallForTenderDate,tender_publications_lastCallForTenderDate,tender_publications_firstdContractAwardDate,tender_publications_lastContractAwardDate,tender_publications_lastContractAwardUrl,tender_indicator_INTEGRITY_SINGLE_BID,tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION,tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD,tender_indicator_INTEGRITY_PROCEDURE_TYPE,tender_indicator_INTEGRITY_DECISION_PERIOD,tender_indicator_INTEGRITY_TAX_HAVEN,tender_indicator_INTEGRITY_NEW_COMPANY,tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT,tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION,tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA,tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT,tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE,tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES,tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS,tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING,tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING,tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING,tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING,tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING,tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING,tender_indicator_TRANSPARENCY_MARKET_MISSING,tender_indicator_TRANSPARENCY_TITLE_MISSING,tender_indicator_TRANSPARENCY_VALUE_MISSING,tender_indicator_TRANSPARENCY_YEAR_MISSING,tender_indicator_INTEGRITY_WINNER_CA_SHARE,tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS,tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO,tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO,tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD,tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO,buyer_row_nr,buyer_buyerType,buyer_mainActivities,buyer_id,buyer_name,buyer_nuts,buyer_city,buyer_country,buyer_postcode,lot_row_nr,lot_title,lot_selectionMethod,lot_status,lot_contractSignatureDate,lot_cancellationDate,lot_isAwarded,lot_estimatedPrice,lot_estimatedPrice_currency,lot_estimatedPrice_minNetAmount,lot_estimatedPrice_maxNetAmount,lot_estimatedPrice_EUR,lot_lotNumber,lot_bidsCount,lot_validBidsCount,lot_smeBidsCount,lot_electronicBidsCount,lot_nonEuMemberStatesCompaniesBidsCount,lot_otherEuMemberStatesCompaniesBidsCount,lot_foreignCompaniesBidsCount,lot_description_length,bid_row_nr,bid_isWinning,bid_isSubcontracted,bid_isConsortium,bid_price,bid_price_currency,bid_price_minNetAmount,bid_price_maxNetAmount,bid_price_EUR,bidder_row_nr,bidder_id,bidder_name,bidder_nuts,bidder_city,bidder_country,bidder_postcode
e49f5ae6-0474-4417-b18d-3b148be6fd76,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,34522450,34522450,CY000,2009,EL,##empty,##empty,##empty,##empty,2009/04/03,##empty,##empty,##empty,##empty,9,270,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,1000000,EUR,##empty,##empty,1000000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,1,2009-01-01,2009-01-01,##empty,##empty,##empty,##empty,100,100,100,##empty,##empty,##empty,##empty,0,100,0,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,NATIONAL_AUTHORITY,PUBLIC_ORDER_AND_SAFETY,EU_body_fcf936c535fbb005992a13e8b354f3815be2a9362244d0f5fa0f5c04ee975197,Αστυνομία Κύπρου,##empty,Λευκωσία,CYP,1478,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
5c759f3c-a064-493b-b7dc-eb705f985c17,CYP,##empty,##empty,SERVICES,OPEN,##empty,79710000,79710000,CY000,2009,"EL,EN",##empty,##empty,##empty,##empty,2009/12/15,##empty,##empty,##empty,##empty,24,720,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,220000,EUR,##empty,##empty,220000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,1,2009-01-01,2009-01-01,##empty,##empty,##empty,##empty,100,50,100,##empty,##empty,##empty,##empty,0,100,0,100,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,PUBLIC_BODY,EDUCATION,EU_body_783b4786250dcb297501b2b4ec4f9db2f8f76bb0060130f9ad4ce1f6ff52c819,Τεχνολογικό Πανεπιστήμιο Κύπρου,CY000,Λεμεσός,CYP,3036,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
575c0a12-fbae-4cca-842b-86d51ada6eb1,CYP,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,79421200,"79421200,71322000,71351810",CY,2009,"EN,EL",##empty,##empty,##empty,2010/01/13,2009/06/05,##empty,##empty,##empty,##empty,22,660,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,180000,EUR,##empty,##empty,180000,106300,EUR,##empty,##empty,106300,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2010-01-01,2010-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,100,75,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,GENERAL_PUBLIC_SERVICES,EU_body_e53ca9f2cca9e963160bc4bf64454eb5c5ca794c808e36ce92e2a6b6463ceda8,"Τμήμα Δημοσίων Έργων, Υπουργείο Συγκοινωνιών και Έργων",CY000,Λευκωσία,CYP,2048,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,8,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,106300,EUR,##empty,##empty,106300,1,EU_body_42d75678736f38d3cafc3adb4a868aa497c88a66846a2c1927e53b1edfdbdbb5,ΝΑΜΑ Σύμβουλοι Μηχανικοί και Μελετητές Α.Ε.,##empty,Αθήνα,GRC,115 24
4305e1cb-853e-4d05-b98c-aa01da6c10c6,CYP,##empty,BELOW_THE_THRESHOLD,SERVICES,OPEN,##empty,79421000,79421000,CY000,2009,EL,##empty,##empty,##empty,##empty,2009/11/23,##empty,##empty,##empty,##empty,42,1260,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,289800,EUR,##empty,##empty,289800,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,1,2009-01-01,2009-01-01,##empty,##empty,##empty,##empty,100,50,100,##empty,##empty,##empty,##empty,0,100,0,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,0,##empty,##empty,##empty,100,##empty,100,0,##empty,100,##empty,1,PUBLIC_BODY,OTHER,EU_body_e4f006aa6f24256c670a80969155445812a72278acc91c63698c3d7abd3e700d,Αρχή Ανάπτυξης Ανθρώπινου Δυναμικού Κύπρου,CY000,Λευκωσία,CYP,2025,1,##empty,##empty,ANNOUNCED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty
b389418a-20a4-485f-b674-13f87bf6ace0,CYP,##empty,##empty,SERVICES,OPEN,##empty,79713000,79713000,CY,2009,EL,##empty,##empty,##empty,2009/09/23,2009/08/04,##empty,##empty,##empty,##empty,24,720,no,no,no,##empty,##empty,##empty,yes,no,yes,##empty,1100000,EUR,##empty,##empty,1100000,1082775.6,EUR,##empty,##empty,1082775.6,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2009-01-01,2009-01-01,##empty,##empty,100,100,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,PUBLIC_BODY,EDUCATION,EU_body_c438e6138c3e18728b6ff539b83108cafd22b96fcdbeb4eae04379740ec69e36,University of Cyprus,##empty,Nicosia,CYP,1678,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,1082775.6,EUR,##empty,##empty,1082775.6,1,EU_body_9b946a77aa6ff99af3f739a65dc813ab858e97fa25ac20b15b1d53d630fccf66,G4 Security Services (Cyprus) Ltd,##empty,Λευκωσία,CYP,1687
dfd23a6b-74b2-4130-8d2e-1d7db7846f53,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,33695000,33695000,CY000,2009,EL,##empty,##empty,##empty,2009/03/17,2008/12/05,##empty,##empty,##empty,##empty,24,720,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,717000,EUR,##empty,##empty,717000,715474.9,EUR,##empty,##empty,715474.9,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2008-01-01,2008-01-01,2009-01-01,2009-01-01,##empty,100,100,50,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,HEALTH,EU_body_28cd12ad6243ef5b592b6c9edfadd23dbc85f3df3268a8d6e327b5d270b8e3db,"Υπουργείο Υγείας, Φαρμακευτικές Υπηρεσίες",##empty,Λευκωσία,CYP,1475,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,715474.9,EUR,##empty,##empty,715474.9,1,EU_body_b5fd53c3d34619933f6b1bb54f50a3b3567b5f56f7ff86580939dd85d1f60a9e,Genesis Pharma (Cyprus) Ltd,##empty,Λευκωσία,CYP,1684
b59fc432-2472-4a52-a225-c4e9158a4346,CYP,##empty,BELOW_THE_THRESHOLD,WORKS,OPEN,##empty,45400000,45400000,CY000,2009,##empty,##empty,##empty,##empty,2009/12/15,##empty,##empty,##empty,##empty,##empty,##empty,##empty,yes,no,no,##empty,##empty,##empty,no,no,no,##empty,919000,EUR,##empty,##empty,919000,818502.9,EUR,##empty,##empty,818502.9,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,1,##empty,##empty,2010-01-01,2010-01-01,##empty,100,0,100,100,100,100,##empty,##empty,0,0,0,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,##empty,##empty,##empty,##empty,100,##empty,100,1,NATIONAL_AUTHORITY,##empty,EU_body_fb97bb13a762ca9806621b1a56178d6249ecc9caa61c8be18f852d3e4da9b219,Τμήμα Δασών,##empty,Λευκωσία,CYP,1414,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,7,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,818502.9,EUR,##empty,##empty,818502.9,1,EU_body_74a64e3999b16b46f9c82681e9c401294e33c6e06c52f7f76e7bd7f16404c274,Κυριάκος Ανδρέου Αρσιωτης Developments και Constructions LTD,CY000,Λευκωσία,CYP,1061
c41fd1bc-2298-4935-84ef-f500bf11197c,CYP,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,71000000,71000000,CY,2009,EL,##empty,##empty,##empty,2010/05/06,2009/09/04,##empty,##empty,##empty,##empty,28,840,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,400000,EUR,##empty,##empty,400000,289950,EUR,##empty,##empty,289950,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2010-01-01,2010-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,REGIONAL_AUTHORITY,##empty,EU_body_faba395e7ae719ee68b5ad9d4ddfde5c752e8ef87ed70f8f7ea9300f3e3f1959,Δήμος Λάρνακας,##empty,Λάρνακα,CYP,6300,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,4,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,289950,EUR,##empty,##empty,289950,1,EU_body_183659d24e8203bb61eee2f324c5240b6351935f1f03f446e8acd77ad281f97f,"Γ. Καραβοκύρης και Συνεργάτες, Σύμβουλοι Μηχανικοί, Α.Ε., Διον. Τουμαζής και Συνεργάτες",##empty,Αθήνα,GRC,157 71
0b52d043-7f16-44da-9c5e-6d08bbd300b2,CYP,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,79421200,"79421200,71322000,71311210,71314100,71322300",CY000,2009,EL,##empty,##empty,##empty,2009/11/11,2009/01/16,##empty,##empty,##empty,##empty,23,690,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,474000,EUR,##empty,##empty,474000,318000,EUR,##empty,##empty,318000,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2008-01-01,2008-01-01,2009-01-01,2009-01-01,##empty,100,100,50,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,GENERAL_PUBLIC_SERVICES,EU_body_e53ca9f2cca9e963160bc4bf64454eb5c5ca794c808e36ce92e2a6b6463ceda8,"Τμήμα Δημοσίων Έργων, Υπουργείο Συγκοινωνιών και Έργων",CY000,Λευκωσία,CYP,2048,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,8,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,318000,EUR,##empty,##empty,318000,1,EU_body_ff28c1b9252e16856c43ab8569bf1705ea3b1c541d6ecd982368f9e10a8c045c,Κοινοπραξία Ευπαλίνος Μελετητική + Ερατοσθένης Σύμβουλοι Μηχανικοί Ε.Π.Ε.,##empty,Πάφος,CYP,##empty
5d4ff53d-3a05-4d5b-a873-56ccf4494853,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,33651660,33651660,CY000,2009,EL,##empty,##empty,##empty,2009/07/31,2009/04/24,##empty,##empty,##empty,##empty,12,360,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,226200,EUR,##empty,##empty,226200,202800,EUR,##empty,##empty,202800,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2009-01-01,2009-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,HEALTH,EU_body_28cd12ad6243ef5b592b6c9edfadd23dbc85f3df3268a8d6e327b5d270b8e3db,"Υπουργείο Υγείας, Φαρμακευτικές Υπηρεσίες",##empty,Λευκωσία,CYP,1475,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,4,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,202800,EUR,##empty,##empty,202800,1,EU_body_3f46c09624975a63d1f20466c8469f34678e790c1d77ee75662d0c88eaca5d14,Δημητριάδης και Παπαέλληνας Λτδ,CY000,Λευκωσία,CYP,1086
593459ec-71db-4191-9b4b-eed8ddccb1d0,CYP,##empty,ABOVE_THE_THRESHOLD,SERVICES,OPEN,##empty,66512100,66512100,CY,2009,FR,##empty,##empty,##empty,2009/03/31,2009/02/25,##empty,##empty,##empty,##empty,60,1800,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,1000000,EUR,##empty,##empty,1000000,1000000,EUR,##empty,##empty,1000000,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,2,2009-01-01,2009-01-01,2009-01-01,2009-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,0,81.8182,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,0,100,0,100,100,100,1,PUBLIC_BODY,"ELECTRICITY,OTHER,GAS_AND_HEAT_PRODUCTION",EU_body_70e04a081f1c248c6ca192dcf306e0223f1cc022131a9fb23fc2f6d10cf1b1b1,Electricity Authority of Cyprus,##empty,Nicosia,CYP,1399,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,11,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,1000000,EUR,##empty,##empty,1000000,1,EU_body_79bca4a533c7c0970fa2cbd61a1b8077384a960a29d93f4bec37277c4473d2e1,Ethniki Insurance (Cyprus) LTD,##empty,Nicosia,CYP,##empty
d7034e39-fc2b-46ff-a012-6a7dc389acce,CYP,##empty,ABOVE_THE_THRESHOLD,WORKS,OPEN,##empty,45232420,"45232420,45232400,45232130",CY,2009,"EN,EL",##empty,##empty,##empty,2009/12/01,2009/07/27,##empty,##empty,##empty,##empty,26,780,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,17700000,EUR,##empty,##empty,17700000,12846298,EUR,##empty,##empty,12846298,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2010-01-01,2010-01-01,##empty,100,100,100,100,##empty,100,##empty,##empty,0,100,0,100,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,PUBLIC_BODY,##empty,EU_body_37735bf0644ff7217ffca7c2ecd32e3b0ee46ee19c48db1ab4ec294da2541fbc,Συμβούλιο Αποχετεύσεων Λεμεσού-Αμαθούντας,##empty,Λεμεσός,CYP,3608,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,8,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,12846298,EUR,##empty,##empty,12846298,1,EU_body_ef961ddfeb93d6e3fe0d8f780672a11da2f64a938f3e47b263a54c35e579fa07,J.V. Medcon Construction Ltd and Loizos Iordanou Constructions Ltd,CY000,Λευκωσία,CYP,1070
0c854253-f368-429f-8522-d5f5c8ad82b3,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,31681000,"31681000,31682300,31682400",CY000,2009,EN,##empty,##empty,##empty,2009/05/18,2009/01/23,##empty,##empty,##empty,##empty,21,630,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,975060,EUR,##empty,##empty,975060,902016.06,EUR,##empty,##empty,902016.06,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,2,2008-01-01,2008-01-01,2009-01-01,2009-01-01,##empty,100,100,50,100,##empty,100,##empty,##empty,0,100,0,100,72.7273,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,0,100,0,100,100,100,1,PUBLIC_BODY,"ELECTRICITY,OTHER,GAS_AND_HEAT_PRODUCTION",EU_body_70e04a081f1c248c6ca192dcf306e0223f1cc022131a9fb23fc2f6d10cf1b1b1,Electricity Authority of Cyprus,##empty,Nicosia,CYP,1399,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,2,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,902016.06,EUR,##empty,##empty,902016.06,1,EU_body_935617061f4ed09644c7527083136a5073962ee1e51e53660a55132f2df1b4ea,Preformed Line Products (GB) Ltd,##empty,Andover,UK,SP10 3LH
0fa2608b-723d-4f9d-afef-133464d74951,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,33652000,33652000,CY000,2009,EL,##empty,##empty,##empty,2010/01/14,2009/09/25,##empty,##empty,##empty,##empty,24,720,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,1695000,EUR,##empty,##empty,1695000,4353247,EUR,##empty,##empty,4353247,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2010-01-01,2010-01-01,##empty,0,100,100,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,HEALTH,EU_body_e6c20093b8aa3ea524a224888c86f2c0d3ec1e9eb2295806efd19649f698f3b4,Φαρμακευτικές Υπηρεσίες,CY000,Λευκωσία,CYP,2101,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,976500,EUR,##empty,##empty,976500,1,EU_body_4f3e3b883dcbd36da0cd13cebc60435ced58f6a601a7079d3f5610acf233beed,Δημητριάδης και Παπαέλληνας ΛΤΔ,CY000,Λευκωσία,CYP,1086
d6819114-4178-4d36-ae1f-fc8cf9a5a11d,CYP,##empty,ABOVE_THE_THRESHOLD,WORKS,OPEN,##empty,45233121,45233121,CY000,2009,EL,##empty,##empty,##empty,2009/04/15,2009/01/16,##empty,##empty,##empty,##empty,14,420,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,6300000,EUR,##empty,##empty,6300000,5483000,EUR,##empty,##empty,5483000,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2008-01-01,2008-01-01,2009-01-01,2009-01-01,##empty,100,100,50,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"OTHER,GENERAL_PUBLIC_SERVICES",EU_body_d614b2268c164fd2777b898d38170626e8c780111a79590533177cd077a00023,Τμήμα Δημοσίων Έργων,CY000,Λευκωσία,CYP,2048,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,5,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,5483000,EUR,##empty,##empty,5483000,1,EU_body_f3a10ba73dd474bef08f651099084c57e4b972421f7f89840dd938f5af88343c,Α/φοί Ιακώβου (Κατασκευαί) Λτδ,##empty,Λάρνακα,CYP,6301
895a6e4b-8615-465b-9631-3c51b0d4b85b,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,34144210,34144210,CY000,2009,"EN,EL",##empty,##empty,##empty,2009/11/30,2009/09/25,##empty,##empty,##empty,##empty,12,360,yes,no,no,##empty,##empty,##empty,no,no,yes,##empty,318444,EUR,##empty,##empty,318444,175462.8,EUR,##empty,##empty,175462.8,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2009-01-01,2009-01-01,##empty,0,100,100,100,##empty,100,##empty,##empty,0,100,0,100,75,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,"ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,SOCIAL_PROTECTION",EU_body_a29342e3b93e9c1066d3fa97facd5ff6a7dd9997d3936929b562e3ac5dde360f,Πυροσβεστική Υπηρεσία Κύπρου,CY000,Λακατάμια,CYP,2320,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,175462.8,EUR,##empty,##empty,175462.8,1,EU_body_a3ed91133a3f64babc7519acd89da37b941a7956bdb258a8aa0f02da70eedd8b,M.A. CYCOACH LTD,##empty,Nicosia,CYP,1308
61cfe480-b92f-4cf7-b02c-50ed79b91184,CYP,##empty,ABOVE_THE_THRESHOLD,SUPPLIES,OPEN,##empty,33661200,33661200,CY000,2009,EL,##empty,##empty,##empty,2010/03/02,2010/01/08,##empty,##empty,##empty,##empty,24,720,no,no,no,##empty,##empty,##empty,no,no,yes,##empty,243000,EUR,##empty,##empty,243000,242970,EUR,##empty,##empty,242970,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,1,2,2009-01-01,2009-01-01,2010-01-01,2010-01-01,##empty,0,100,50,100,##empty,100,##empty,##empty,0,100,0,0,83.3333,##empty,##empty,##empty,##empty,##empty,##empty,100,##empty,##empty,100,##empty,##empty,100,100,##empty,100,0,100,100,100,1,NATIONAL_AUTHORITY,HEALTH,EU_body_e6c20093b8aa3ea524a224888c86f2c0d3ec1e9eb2295806efd19649f698f3b4,Φαρμακευτικές Υπηρεσίες,CY000,Λευκωσία,CYP,2101,1,##empty,##empty,AWARDED,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,##empty,##empty,##empty,##empty,##empty,##empty,##empty,1,yes,no,##empty,242970,EUR,##empty,##empty,242970,1,EU_body_89b693abac80c82a0f4d3854de713fb84f0c8a870dcc020851361315ca325910,Varnavas Hadjipanayis Ltd,CY000,Nicosia,CYP,1060
